"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"	"logRT"	"logRT.winz"	"RT.winz"	"ParRace"	"ParGender"
2	88	"C:\Hannah's FYP\White6_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	684	1	0	17	"Incon"	6.52795791762255	6.52795791762255	684	NA	NA
2	89	"C:\Hannah's FYP\White7_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	593	2	0	17	"Con"	6.38519439899773	6.38519439899773	593	NA	NA
2	90	"C:\Hannah's FYP\Black22_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	471	2	0	17	"Incon"	6.15485809401642	6.15485809401642	471	NA	NA
2	91	"C:\Hannah's FYP\Black21_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	90	2	0	17	"Incon"	4.49980967033027	4.49980967033027	90	NA	NA
2	92	"C:\Hannah's FYP\Black14_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	400	1	1	17	"Incon"	5.99146454710798	5.99146454710798	400	NA	NA
2	93	"C:\Hannah's FYP\Black1_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	873	2	0	17	"Incon"	6.7719355558396	6.7719355558396	873	NA	NA
2	94	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	526	2	0	17	"Con"	6.26530121273771	6.26530121273771	526	NA	NA
2	95	"C:\Hannah's FYP\White24_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	634	1	0	17	"Incon"	6.45204895443723	6.45204895443723	634	NA	NA
2	96	"C:\Hannah's FYP\Black5_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	673	1	0	17	"Con"	6.51174532964473	6.51174532964473	673	NA	NA
2	97	"C:\Hannah's FYP\Black20_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	546	2	0	17	"Incon"	6.30261897574491	6.30261897574491	546	NA	NA
2	98	"C:\Hannah's FYP\Black24_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	491	2	0	17	"Incon"	6.19644412779452	6.19644412779452	491	NA	NA
2	99	"C:\Hannah's FYP\Black4_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	544	1	0	17	"Con"	6.29894924685594	6.29894924685594	544	NA	NA
2	100	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	440	1	0	17	"Incon"	6.08677472691231	6.08677472691231	440	NA	NA
2	101	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	503	2	0	17	"Con"	6.22059017009974	6.22059017009974	503	NA	NA
2	102	"C:\Hannah's FYP\Black12_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	684	1	0	17	"Con"	6.52795791762255	6.52795791762255	684	NA	NA
2	103	"C:\Hannah's FYP\Black10_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	481	1	0	17	"Con"	6.17586727010576	6.17586727010576	481	NA	NA
2	104	"C:\Hannah's FYP\Black23_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	372	1	0	17	"Con"	5.91889385427315	5.91889385427315	372	NA	NA
2	105	"C:\Hannah's FYP\Black18_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	511	2	0	17	"Incon"	6.2363695902037	6.2363695902037	511	NA	NA
2	106	"C:\Hannah's FYP\White22_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	539	1	0	17	"Incon"	6.289715570909	6.289715570909	539	NA	NA
2	107	"C:\Hannah's FYP\White16_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	663	2	0	17	"Con"	6.49677499018586	6.49677499018586	663	NA	NA
2	108	"C:\Hannah's FYP\Black4_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	589	1	0	17	"Con"	6.37842618365159	6.37842618365159	589	NA	NA
2	109	"C:\Hannah's FYP\White1_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	566	1	0	17	"Incon"	6.33859407820318	6.33859407820318	566	NA	NA
2	110	"C:\Hannah's FYP\Black23_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	645	2	0	17	"Incon"	6.46925031679577	6.46925031679577	645	NA	NA
2	111	"C:\Hannah's FYP\White21_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	465	2	0	17	"Con"	6.14203740558736	6.14203740558736	465	NA	NA
2	112	"C:\Hannah's FYP\Black15_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	935	2	0	17	"Incon"	6.84054652928869	6.84054652928869	935	NA	NA
2	113	"C:\Hannah's FYP\White20_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	486	2	0	17	"Con"	6.18620862390049	6.18620862390049	486	NA	NA
2	114	"C:\Hannah's FYP\Black23_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	496	2	0	17	"Incon"	6.20657592672493	6.20657592672493	496	NA	NA
2	115	"C:\Hannah's FYP\Black16_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	590	1	0	17	"Con"	6.38012253689976	6.38012253689976	590	NA	NA
2	116	"C:\Hannah's FYP\Black21_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	595	1	0	17	"Con"	6.38856140554563	6.38856140554563	595	NA	NA
2	117	"C:\Hannah's FYP\White5_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	1092	2	0	17	"Con"	6.99576615630485	6.99576615630485	1092	NA	NA
2	118	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	1128	1	1	17	"Incon"	7.028201432058	7.028201432058	1128	NA	NA
2	119	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	503	1	0	17	"Con"	6.22059017009974	6.22059017009974	503	NA	NA
2	120	"C:\Hannah's FYP\Black5_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	684	1	0	17	"Con"	6.52795791762255	6.52795791762255	684	NA	NA
2	121	"C:\Hannah's FYP\Black7_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	583	1	0	17	"Con"	6.36818718635049	6.36818718635049	583	NA	NA
2	122	"C:\Hannah's FYP\Black8_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	671	2	0	17	"Incon"	6.50876913697168	6.50876913697168	671	NA	NA
2	123	"C:\Hannah's FYP\White6_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	564	2	0	17	"Con"	6.33505425149806	6.33505425149806	564	NA	NA
2	124	"C:\Hannah's FYP\Black12_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	390	2	0	17	"Incon"	5.96614673912369	5.96614673912369	390	NA	NA
2	125	"C:\Hannah's FYP\Black21_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	692	1	0	17	"Con"	6.53958595561767	6.53958595561767	692	NA	NA
2	126	"C:\Hannah's FYP\Black10_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	570	2	0	17	"Incon"	6.3456363608286	6.3456363608286	570	NA	NA
2	127	"C:\Hannah's FYP\Black5_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	564	2	0	17	"Incon"	6.33505425149806	6.33505425149806	564	NA	NA
2	128	"C:\Hannah's FYP\White18_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	611	2	0	17	"Con"	6.4150969591716	6.4150969591716	611	NA	NA
2	129	"C:\Hannah's FYP\White12_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	587	1	0	17	"Incon"	6.3750248198281	6.3750248198281	587	NA	NA
2	130	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	832	2	0	17	"Con"	6.72383244082121	6.72383244082121	832	NA	NA
2	131	"C:\Hannah's FYP\Black14_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	567	1	0	17	"Con"	6.34035930372775	6.34035930372775	567	NA	NA
2	132	"C:\Hannah's FYP\Black15_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	673	2	0	17	"Incon"	6.51174532964473	6.51174532964473	673	NA	NA
2	133	"C:\Hannah's FYP\Black17_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	500	1	0	17	"Con"	6.21460809842219	6.21460809842219	500	NA	NA
2	134	"C:\Hannah's FYP\Black1_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	513	1	0	17	"Con"	6.24027584517077	6.24027584517077	513	NA	NA
2	135	"C:\Hannah's FYP\White21_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	594	1	0	17	"Incon"	6.38687931936265	6.38687931936265	594	NA	NA
2	136	"C:\Hannah's FYP\Black1_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	507	1	0	17	"Con"	6.22851100359118	6.22851100359118	507	NA	NA
2	137	"C:\Hannah's FYP\White17_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	968	2	0	17	"Con"	6.87523208727658	6.87523208727658	968	NA	NA
2	138	"C:\Hannah's FYP\White9_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	569	1	0	17	"Incon"	6.34388043412633	6.34388043412633	569	NA	NA
2	139	"C:\Hannah's FYP\White6_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	675	2	0	17	"Con"	6.51471269087253	6.51471269087253	675	NA	NA
2	140	"C:\Hannah's FYP\Black13_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	848	2	0	17	"Incon"	6.7428806357919	6.7428806357919	848	NA	NA
2	141	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	1367	1	1	17	"Incon"	7.22037383672395	7.22037383672395	1367	NA	NA
2	142	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	898	2	0	17	"Con"	6.8001700683022	6.8001700683022	898	NA	NA
2	143	"C:\Hannah's FYP\White3_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	462	2	0	17	"Con"	6.13556489108174	6.13556489108174	462	NA	NA
2	144	"C:\Hannah's FYP\White15_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	565	1	0	17	"Incon"	6.33682573114644	6.33682573114644	565	NA	NA
2	145	"C:\Hannah's FYP\White1_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	592	2	0	17	"Con"	6.38350663488401	6.38350663488401	592	NA	NA
2	146	"C:\Hannah's FYP\Black22_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	446	1	0	17	"Con"	6.10031895202006	6.10031895202006	446	NA	NA
2	147	"C:\Hannah's FYP\White1_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	493	1	0	17	"Incon"	6.20050917404269	6.20050917404269	493	NA	NA
2	148	"C:\Hannah's FYP\Black11_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	3171	2	0	17	"Incon"	8.06180227453835	7.39277649828522	1477.3736013647	NA	NA
2	149	"C:\Hannah's FYP\Black3_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	508	1	0	17	"Con"	6.23048144757848	6.23048144757848	508	NA	NA
2	150	"C:\Hannah's FYP\Black20_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	500	1	0	17	"Con"	6.21460809842219	6.21460809842219	500	NA	NA
2	151	"C:\Hannah's FYP\White14_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	477	1	1	17	"Con"	6.16751649088834	6.16751649088834	477	NA	NA
2	152	"C:\Hannah's FYP\Black19_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	395	1	0	17	"Con"	5.97888576490112	5.97888576490112	395	NA	NA
2	153	"C:\Hannah's FYP\White14_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	745	1	0	17	"Incon"	6.61338421837956	6.61338421837956	745	NA	NA
2	154	"C:\Hannah's FYP\Black2_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	764	1	0	17	"Con"	6.63856778916652	6.63856778916652	764	NA	NA
2	155	"C:\Hannah's FYP\Black3_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	788	1	0	17	"Con"	6.66949808985788	6.66949808985788	788	NA	NA
2	156	"C:\Hannah's FYP\White19_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	450	2	0	17	"Con"	6.10924758276437	6.10924758276437	450	NA	NA
2	157	"C:\Hannah's FYP\White7_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	729	2	0	17	"Con"	6.59167373200866	6.59167373200866	729	NA	NA
2	158	"C:\Hannah's FYP\Black7_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	698	1	0	17	"Con"	6.54821910276237	6.54821910276237	698	NA	NA
2	159	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	652	2	0	17	"Incon"	6.48004456192665	6.48004456192665	652	NA	NA
2	160	"C:\Hannah's FYP\Black18_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	563	1	0	17	"Con"	6.33327962813969	6.33327962813969	563	NA	NA
2	161	"C:\Hannah's FYP\White23_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	682	1	0	17	"Incon"	6.52502965784346	6.52502965784346	682	NA	NA
2	162	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	671	2	0	17	"Con"	6.50876913697168	6.50876913697168	671	NA	NA
2	163	"C:\Hannah's FYP\White13_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	588	1	0	17	"Incon"	6.37672694789863	6.37672694789863	588	NA	NA
2	164	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	741	1	0	17	"Con"	6.60800062529609	6.60800062529609	741	NA	NA
2	165	"C:\Hannah's FYP\White9_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	824	1	0	17	"Incon"	6.71417052990947	6.71417052990947	824	NA	NA
2	166	"C:\Hannah's FYP\Black9_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	559	1	0	17	"Con"	6.3261494731551	6.3261494731551	559	NA	NA
2	167	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	474	2	0	17	"Con"	6.16120732169508	6.16120732169508	474	NA	NA
2	168	"C:\Hannah's FYP\Black14_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	480	1	0	17	"Con"	6.17378610390194	6.17378610390194	480	NA	NA
2	169	"C:\Hannah's FYP\Black7_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	796	2	0	17	"Incon"	6.67959918584438	6.67959918584438	796	NA	NA
2	170	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	610	2	0	17	"Incon"	6.41345895716736	6.41345895716736	610	NA	NA
2	171	"C:\Hannah's FYP\Black16_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	922	1	0	17	"Con"	6.82654522355659	6.82654522355659	922	NA	NA
2	172	"C:\Hannah's FYP\Black4_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	637	2	0	17	"Incon"	6.45676965557216	6.45676965557216	637	NA	NA
2	173	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	1508	1	0	17	"Incon"	7.3185395485679	7.3185395485679	1477.3736013647	NA	NA
2	174	"C:\Hannah's FYP\White22_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	1821	2	0	17	"Con"	7.50714107972761	7.39277649828522	1477.3736013647	NA	NA
2	175	"C:\Hannah's FYP\Black2_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	626	1	0	17	"Con"	6.4393503711001	6.4393503711001	626	NA	NA
2	176	"C:\Hannah's FYP\White22_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	554	1	0	17	"Incon"	6.31716468674728	6.31716468674728	554	NA	NA
2	177	"C:\Hannah's FYP\White14_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	537	1	1	17	"Con"	6.28599809450886	6.28599809450886	537	NA	NA
2	178	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	1308	1	0	17	"Incon"	7.17625453201714	7.17625453201714	1308	NA	NA
2	179	"C:\Hannah's FYP\White12_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	470	2	0	17	"Con"	6.1527326947041	6.1527326947041	470	NA	NA
2	180	"C:\Hannah's FYP\Black22_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	561	1	0	17	"Con"	6.3297209055227	6.3297209055227	561	NA	NA
2	181	"C:\Hannah's FYP\Black15_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	684	1	0	17	"Con"	6.52795791762255	6.52795791762255	684	NA	NA
2	182	"C:\Hannah's FYP\White10_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	545	1	0	17	"Incon"	6.30078579466324	6.30078579466324	545	NA	NA
2	183	"C:\Hannah's FYP\White6_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	644	1	0	17	"Incon"	6.46769872610435	6.46769872610435	644	NA	NA
2	184	"C:\Hannah's FYP\Black11_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	499	1	0	17	"Con"	6.21260609575152	6.21260609575152	499	NA	NA
2	185	"C:\Hannah's FYP\White10_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	657	1	0	17	"Incon"	6.48768401848461	6.48768401848461	657	NA	NA
2	186	"C:\Hannah's FYP\Black16_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	583	2	0	17	"Incon"	6.36818718635049	6.36818718635049	583	NA	NA
2	187	"C:\Hannah's FYP\White12_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	736	2	0	17	"Con"	6.60123011872888	6.60123011872888	736	NA	NA
2	188	"C:\Hannah's FYP\White15_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	539	2	0	17	"Con"	6.289715570909	6.289715570909	539	NA	NA
2	189	"C:\Hannah's FYP\White19_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	1099	2	0	17	"Con"	7.00215595440362	7.00215595440362	1099	NA	NA
2	190	"C:\Hannah's FYP\Black19_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	575	2	0	17	"Incon"	6.35437004079735	6.35437004079735	575	NA	NA
2	191	"C:\Hannah's FYP\White22_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	569	1	1	17	"Con"	6.34388043412633	6.34388043412633	569	NA	NA
2	192	"C:\Hannah's FYP\White13_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	586	1	0	17	"Incon"	6.37331978957701	6.37331978957701	586	NA	NA
2	1	"C:\Hannah's FYP\White10_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	630	2	0	18	"Con"	6.44571981938558	6.44571981938558	630	NA	NA
2	2	"C:\Hannah's FYP\White1_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	509	2	0	18	"Con"	6.23244801655052	6.23244801655052	509	NA	NA
2	3	"C:\Hannah's FYP\Black24_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	623	1	0	18	"Con"	6.43454651878745	6.43454651878745	623	NA	NA
2	4	"C:\Hannah's FYP\White7_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	647	1	0	18	"Incon"	6.4723462945009	6.4723462945009	647	NA	NA
2	5	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	550	1	0	18	"Incon"	6.30991827822652	6.30991827822652	550	NA	NA
2	6	"C:\Hannah's FYP\White4_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	569	1	0	18	"Incon"	6.34388043412633	6.34388043412633	569	NA	NA
2	7	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	507	1	0	18	"Con"	6.22851100359118	6.22851100359118	507	NA	NA
2	8	"C:\Hannah's FYP\Black23_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	564	2	0	18	"Incon"	6.33505425149806	6.33505425149806	564	NA	NA
2	9	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	695	1	0	18	"Incon"	6.54391184556479	6.54391184556479	695	NA	NA
2	10	"C:\Hannah's FYP\Black16_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	500	1	0	18	"Con"	6.21460809842219	6.21460809842219	500	NA	NA
2	11	"C:\Hannah's FYP\Black20_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	373	1	0	18	"Con"	5.92157841964382	5.92157841964382	373	NA	NA
2	12	"C:\Hannah's FYP\Black15_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	527	1	0	18	"Con"	6.26720054854136	6.26720054854136	527	NA	NA
2	13	"C:\Hannah's FYP\Black22_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	432	2	0	18	"Incon"	6.06842558824411	6.06842558824411	432	NA	NA
2	14	"C:\Hannah's FYP\White9_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	472	2	0	18	"Con"	6.15697898558556	6.15697898558556	472	NA	NA
2	15	"C:\Hannah's FYP\Black3_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	501	1	0	18	"Con"	6.21660610108486	6.21660610108486	501	NA	NA
2	16	"C:\Hannah's FYP\White21_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	478	2	0	18	"Con"	6.16961073249146	6.16961073249146	478	NA	NA
2	17	"C:\Hannah's FYP\White13_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	500	1	0	18	"Incon"	6.21460809842219	6.21460809842219	500	NA	NA
2	18	"C:\Hannah's FYP\Black8_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	590	2	0	18	"Incon"	6.38012253689976	6.38012253689976	590	NA	NA
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	519	1	0	18	"Incon"	6.25190388316589	6.25190388316589	519	NA	NA
2	20	"C:\Hannah's FYP\White19_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	585	2	0	18	"Con"	6.37161184723186	6.37161184723186	585	NA	NA
2	21	"C:\Hannah's FYP\White19_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	607	1	0	18	"Incon"	6.4085287910595	6.4085287910595	607	NA	NA
2	22	"C:\Hannah's FYP\Black24_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	556	1	0	18	"Con"	6.32076829425058	6.32076829425058	556	NA	NA
2	23	"C:\Hannah's FYP\Black5_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	479	2	0	18	"Incon"	6.17170059741091	6.17170059741091	479	NA	NA
2	24	"C:\Hannah's FYP\White11_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	541	1	0	18	"Incon"	6.29341927884648	6.29341927884648	541	NA	NA
2	25	"C:\Hannah's FYP\White24_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	488	1	0	18	"Incon"	6.19031540585315	6.19031540585315	488	NA	NA
2	26	"C:\Hannah's FYP\White19_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	482	2	0	18	"Con"	6.1779441140506	6.1779441140506	482	NA	NA
2	27	"C:\Hannah's FYP\White20_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	509	2	0	18	"Con"	6.23244801655052	6.23244801655052	509	NA	NA
2	28	"C:\Hannah's FYP\Black3_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	424	2	0	18	"Incon"	6.04973345523196	6.04973345523196	424	NA	NA
2	29	"C:\Hannah's FYP\Black17_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	510	1	0	18	"Con"	6.23441072571837	6.23441072571837	510	NA	NA
2	30	"C:\Hannah's FYP\Black23_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	600	1	0	18	"Con"	6.39692965521615	6.39692965521615	600	NA	NA
2	31	"C:\Hannah's FYP\Black15_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	433	2	0	18	"Incon"	6.07073772800249	6.07073772800249	433	NA	NA
2	32	"C:\Hannah's FYP\White24_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	473	2	0	18	"Con"	6.15909538849193	6.15909538849193	473	NA	NA
2	33	"C:\Hannah's FYP\White5_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	479	2	0	18	"Con"	6.17170059741091	6.17170059741091	479	NA	NA
2	34	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	565	2	0	18	"Con"	6.33682573114644	6.33682573114644	565	NA	NA
2	35	"C:\Hannah's FYP\White15_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	544	1	0	18	"Incon"	6.29894924685594	6.29894924685594	544	NA	NA
2	36	"C:\Hannah's FYP\White16_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	427	2	0	18	"Con"	6.05678401322862	6.05678401322862	427	NA	NA
2	37	"C:\Hannah's FYP\White22_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	635	2	0	18	"Con"	6.45362499889269	6.45362499889269	635	NA	NA
2	38	"C:\Hannah's FYP\White19_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	543	1	0	18	"Incon"	6.29710931993394	6.29710931993394	543	NA	NA
2	39	"C:\Hannah's FYP\Black4_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	474	2	0	18	"Incon"	6.16120732169508	6.16120732169508	474	NA	NA
2	40	"C:\Hannah's FYP\White2_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	376	2	0	18	"Con"	5.92958914338989	5.92958914338989	376	NA	NA
2	41	"C:\Hannah's FYP\White22_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	579	1	0	18	"Incon"	6.361302477573	6.361302477573	579	NA	NA
2	42	"C:\Hannah's FYP\White10_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	612	1	0	18	"Incon"	6.41673228251233	6.41673228251233	612	NA	NA
2	43	"C:\Hannah's FYP\White10_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	517	1	0	18	"Incon"	6.24804287450843	6.24804287450843	517	NA	NA
2	44	"C:\Hannah's FYP\Black14_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	513	1	0	18	"Con"	6.24027584517077	6.24027584517077	513	NA	NA
2	45	"C:\Hannah's FYP\White1_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	829	2	0	18	"Con"	6.7202201551353	6.7202201551353	829	NA	NA
2	46	"C:\Hannah's FYP\White2_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	540	1	0	18	"Incon"	6.29156913955832	6.29156913955832	540	NA	NA
2	47	"C:\Hannah's FYP\Black20_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	475	1	0	18	"Con"	6.16331480403464	6.16331480403464	475	NA	NA
2	48	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	477	2	0	18	"Con"	6.16751649088834	6.16751649088834	477	NA	NA
2	49	"C:\Hannah's FYP\White7_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	467	1	0	18	"Incon"	6.1463292576689	6.1463292576689	467	NA	NA
